ID,Name,Age,Nationality,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
173538,M. Randall,28,England,61,61,250000,2000,Right,1,3,2,Medium/ Low,Lean,CM,25,01-Jul-17,2019,6,181,51,54,35,64,42,56,59,61,65,62,66,63,64,62,59,51,31,63,60,44,33,54,51,63,55,67,47,48,47,15,15,8,12,7
242402,A. Eisa,21,England,61,73,450000,1000,Right,1,3,3,High/ Medium,Lean,LM,21,31-Jan-18,2019,5.11,165,58,55,44,54,50,66,48,40,48,54,92,91,89,41,87,60,69,58,64,59,40,23,55,49,48,59,23,31,32,6,9,5,12,12
246242,B. Dia,21,France,61,70,400000,3000,Right,1,3,2,Medium/ Medium,Normal,ST,34,13-Jul-18,2021,5.11,165,36,64,65,54,51,53,46,42,40,58,54,58,52,56,53,66,64,54,59,60,32,22,58,45,62,48,28,17,14,11,10,15,14,10
215011,M. Maidana,27,Argentina,61,61,210000,2000,Left,1,2,2,Medium/ Medium,Normal,LB,3,27-Jul-16,2019,5.11,172,54,28,55,52,32,49,41,36,32,58,75,72,65,57,66,43,73,68,63,37,57,51,60,43,43,41,62,63,59,13,9,6,8,7
199908,F. Brown Forbes,26,Costa Rica,61,62,300000,1000,Right,1,4,3,Medium/ Medium,Normal,ST,91,20-Jul-18,2020,6.2,181,63,53,59,56,41,65,47,49,47,67,68,71,58,63,54,60,68,70,74,42,59,55,58,59,56,60,50,58,58,12,16,8,14,8
212964,Jo Soo Chul,27,Korea Republic,61,61,260000,1000,Right,1,3,2,High/ High,Normal,CM,16,06-Jan-17,2023,5.11,152,48,45,39,67,45,60,41,36,66,61,56,59,73,60,74,57,63,65,64,50,58,45,62,61,41,60,53,45,48,15,10,13,12,14
231652,S. Banza,21,France,61,70,400000,2000,Right,1,2,2,High/ Low,Lean,ST,41,25-Mar-16,2020,6.2,170,31,61,58,52,45,58,43,31,35,56,65,66,62,59,63,62,69,59,62,64,39,14,61,57,67,58,42,19,18,8,7,9,5,6
237796,T. Onozawa,20,Japan,61,69,375000,1000,Right,1,3,2,Medium/ Medium,Lean,LM,36,01-Jan-17,2021,5.5,137,63,45,33,60,39,54,42,38,61,57,86,78,80,52,89,47,69,69,53,32,32,21,58,54,48,47,48,38,33,13,14,6,11,12
242404,J. Ndecky,21,Senegal,61,72,375000,3000,Right,1,4,3,Medium/ Medium,Lean,RB,41,31-Jan-18,2021,5.9,154,59,34,47,57,30,60,37,35,43,58,76,72,75,59,73,43,64,66,55,27,78,48,51,44,36,49,52,62,65,8,11,8,8,7
243172,L. Tupta,20,Slovakia,61,76,550000,1000,Right,1,3,2,Medium/ Medium,Normal,ST,28,07-Jul-16,2021,5.11,159,43,63,52,59,66,67,57,34,43,60,67,56,61,62,68,73,57,56,52,62,36,13,48,58,50,56,44,21,15,6,11,12,6,8
209893,J. Pepper,26,Australia,61,64,260000,1000,Right,1,3,2,Medium/ Medium,Lean,RCB,8,06-Jul-16,2019,5.11,165,39,52,57,51,36,44,46,38,56,50,66,42,68,57,62,50,78,86,76,33,64,64,46,52,40,56,53,62,58,8,14,15,13,9
210149,M. Majrashi,27,Saudi Arabia,61,61,270000,5000,Right,1,3,2,High/ Medium,Lean,ST,19,22-Sep-16,2019,5.11,159,48,58,50,56,66,64,40,23,43,63,69,65,65,56,48,67,86,67,80,55,56,12,54,41,49,45,12,27,30,9,14,15,12,7
223717,D. Toköz,22,Turkey,61,72,425000,6000,Right,1,3,2,Medium/ Medium,Stocky,CM,26,01-Jul-18,2021,5.11,165,42,39,50,74,42,57,49,42,67,56,70,61,68,67,70,54,66,54,74,40,75,55,54,50,50,60,54,67,58,8,10,10,15,12
226021,Guo Hao,25,China PR,61,66,280000,2000,Right,1,3,2,Medium/ Medium,Normal,LCM,22,01-Jan-13,2020,5.8,148,39,32,46,58,32,62,43,33,53,60,60,81,73,62,73,46,85,68,67,34,65,59,59,63,32,62,57,62,61,14,16,8,13,9
237797,K. Sekiguchi,32,Japan,61,61,200000,1000,Right,1,2,2,Medium/ Medium,Lean,LM,40,10-Apr-18,2021,5.7,146,55,49,38,56,36,65,58,62,50,66,78,80,74,54,78,52,34,58,46,32,50,15,61,44,47,45,27,27,23,11,6,7,13,11
244453,K. Jacobs,28,South Africa,61,61,250000,2000,Right,1,3,2,High/ High,Stocky,RCM,7,20-Jan-17,2019,5.8,152,49,32,49,69,41,57,40,37,65,65,65,63,53,67,79,65,54,77,64,42,65,47,50,52,45,69,56,53,57,12,11,7,6,10
234982,M. Christensen,20,Denmark,61,73,450000,2000,Right,1,3,2,Medium/ Medium,Lean,CM,16,13-Jun-16,2020,6,165,56,44,61,65,43,54,37,44,62,61,63,65,66,58,66,56,70,70,71,42,52,62,48,58,48,55,60,66,60,11,6,9,5,12
237030,Lee Jeong Bin,23,Korea Republic,61,69,375000,1000,Right,1,4,2,Medium/ Medium,Normal,CAM,8,01-Jan-17,2021,5.9,143,58,56,47,62,44,55,57,57,56,60,70,75,68,59,71,51,59,59,53,43,59,47,62,62,42,53,38,40,40,10,10,13,11,9
241382,R. Tulloch,17,England,61,76,500000,3000,Right,1,3,2,Medium/ Low,Normal,ST,31,01-Jul-17,2020,5.1,132,38,62,62,53,43,50,45,34,41,63,66,66,58,56,70,58,67,51,60,58,55,20,61,51,55,50,17,17,19,6,13,9,6,10
242918,L. Agüero,21,Argentina,61,72,450000,2000,Right,1,3,2,Medium/ Medium,Normal,ST,32,09-Mar-18,2021,5.1,161,39,63,64,59,46,61,45,34,37,62,66,62,64,54,69,61,66,62,59,57,34,15,51,47,60,53,34,15,21,15,7,12,8,9
241383,D. Meredith,18,Scotland,61,76,450000,2000,Right,1,3,2,Medium/ Medium,Normal,RB,45,30-Jun-17,2019,5.8,141,33,37,69,55,35,52,36,30,52,58,65,62,61,66,52,38,79,61,48,36,58,63,48,41,44,60,61,64,65,15,10,10,11,14
226024,M. Romero,22,Argentina,61,67,350000,2000,Right,1,3,2,Medium/ High,Normal,RW,26,23-Jul-18,2023,5.9,161,58,55,55,57,35,62,34,31,27,61,73,71,69,65,72,52,63,68,51,53,49,60,64,52,45,53,55,52,54,15,16,14,14,11
238056,J. Masson,20,France,61,75,500000,1000,Left,1,2,2,Medium/ Medium,Lean,CDM,13,13-Nov-17,2021,6,168,43,31,61,65,34,52,40,35,54,56,58,65,46,53,55,45,64,62,70,29,67,62,29,44,47,50,59,63,57,9,10,6,8,11
243688,B. Burns,18,Northern Ireland,61,78,525000,1000,Left,1,3,2,High/ High,Stocky,CM,19,,2019,5.8,143,60,59,52,61,47,60,49,49,55,62,79,78,59,53,80,49,55,79,40,48,61,57,57,58,55,59,55,65,60,7,10,13,9,9
245992,B. Gilmour,17,Scotland,61,84,550000,7000,Right,1,3,3,Medium/ Medium,Lean,CM,60,01-Jul-18,2021,5.8,150,56,48,50,69,59,64,58,54,70,62,66,56,75,51,82,48,60,50,32,50,54,46,55,66,49,64,41,45,47,9,7,9,13,12
228073,Cheng Yuan,24,China PR,61,66,350000,3000,Right,1,3,2,High/ Medium,Normal,ST,29,01-Feb-15,2019,6,161,49,63,53,52,58,55,49,48,53,58,76,64,78,58,66,58,66,73,68,59,62,48,62,52,54,57,34,44,43,14,8,12,9,11
232937,Kim Hyun Hun,27,Korea Republic,61,61,210000,1000,Right,1,3,2,Medium/ Medium,Lean,RCB,24,05-Mar-18,2021,6.1,168,26,19,64,42,24,33,18,24,32,44,73,69,60,62,54,43,83,64,78,18,64,57,22,22,29,60,50,61,58,14,8,8,9,11
240873,Genaro,20,Spain,61,71,400000,2000,Right,1,3,2,Medium/ Medium,Lean,CM,33,01-Jul-17,2021,6,157,52,35,55,69,45,59,43,46,68,60,67,67,60,63,75,69,65,60,58,44,67,51,54,55,54,42,54,57,58,12,12,14,11,8
211434,Y. Takahashi,25,Japan,61,67,290000,1000,Right,1,3,2,Medium/ Medium,Normal,RCB,3,13-Dec-17,2022,6.2,172,45,31,68,55,32,37,41,20,49,49,59,66,46,50,43,36,38,56,80,29,46,57,32,40,52,41,58,65,58,16,14,11,7,6
230890,B. Wilson,21,Australia,61,73,450000,1000,Right,1,2,3,Medium/ Medium,Lean,CM,15,01-Jul-16,2020,6.1,179,59,45,47,65,56,65,57,46,63,66,75,73,62,57,78,58,52,68,71,51,38,35,56,56,49,64,56,62,61,7,9,14,8,14
235242,D. Heymans,19,Belgium,61,73,425000,1000,Right,1,3,2,Medium/ Medium,Normal,CAM,20,01-Jul-18,2021,6.2,174,51,52,55,63,48,62,53,54,60,64,64,64,62,56,59,55,62,62,62,56,54,48,50,59,50,52,42,53,49,5,13,14,12,6
216299,C. Randall,22,England,61,69,325000,1000,Right,1,4,2,Medium/ Medium,Normal,RB,12,01-Jun-13,2019,5.11,168,63,44,42,66,59,64,52,32,65,61,67,64,49,57,57,49,39,55,70,58,70,54,50,54,56,60,62,64,63,13,6,9,6,12
236011,C. Johnson,20,England,61,74,425000,7000,Right,1,3,2,Medium/ Medium,Lean,CB,20,,2019,6.2,172,33,29,57,54,25,53,44,23,48,52,55,56,48,55,60,46,68,65,72,24,76,56,27,36,36,50,59,59,57,8,15,12,13,9
235244,R. Nicolaisen,21,Denmark,61,75,500000,3000,Right,1,3,2,Medium/ High,Lean,CB,20,01-Jul-16,2022,6.3,179,35,41,65,57,29,42,36,32,50,58,61,65,52,50,53,45,75,64,72,31,56,56,40,37,36,53,54,64,59,6,14,14,13,13
240876,M. Nani,20,Argentina,61,75,500000,2000,Left,1,2,2,Medium/ Medium,Normal,LCB,6,04-Feb-17,2021,6.2,187,34,28,65,53,34,48,28,26,41,43,65,67,59,55,64,47,65,69,58,21,55,64,29,29,41,53,54,63,64,8,14,10,15,14
210925,S. Otayf,27,Saudi Arabia,61,61,270000,4000,Right,1,2,3,Medium/ Low,Stocky,ST,3,02-Jul-17,2019,5.7,146,51,62,45,65,56,66,42,31,62,63,61,59,68,62,69,52,60,65,66,60,52,40,63,55,63,60,35,17,13,7,10,11,11,9
232941,H. Nakamura,32,Japan,61,61,140000,1000,Right,1,3,2,Medium/ Medium,Stocky,RB,14,06-Jan-18,2018,5.6,152,56,46,41,60,39,57,52,41,55,58,57,57,77,62,85,58,79,79,61,41,74,63,48,44,47,71,59,58,62,11,14,7,13,10
239853,M. Kryeziu,21,Switzerland,61,72,375000,2000,Right,1,2,2,Medium/ Medium,Stocky,RCB,31,11-Apr-17,2021,6.5,212,24,21,61,41,16,28,15,15,26,41,46,44,64,55,65,23,48,67,85,18,66,60,16,18,19,61,61,62,54,10,7,10,8,8
242925,Park Hyeong Jin,28,Korea Republic,61,61,250000,2000,Left,1,3,2,High/ Medium,Normal,LM,13,01-Jan-18,2021,6,165,48,56,34,57,38,59,44,30,49,62,78,80,76,58,63,48,40,64,65,36,52,58,59,53,50,59,63,63,57,10,6,10,9,10
244717,A. Gallo,18,Italy,61,81,525000,1000,Left,1,3,2,High/ Medium,Lean,LM,33,22-Feb-18,2023,6,161,61,47,49,61,47,61,60,59,56,58,80,80,67,60,66,59,65,55,54,50,50,52,49,58,48,57,55,60,60,5,12,8,8,11
222702,Baek Dong Gyu,27,Korea Republic,61,63,250000,1000,Right,1,3,2,Medium/ High,Normal,RCB,27,,2019,6,174,29,38,56,53,35,45,21,23,54,43,46,60,43,51,66,39,77,77,70,25,60,64,52,50,29,50,54,64,61,11,14,13,11,8
223982,R. Watson,22,England,61,69,280000,1000,Right,1,2,1,Medium/ Medium,Lean,GK,13,31-Jan-17,2020,6.1,165,18,14,16,28,16,15,21,13,26,19,40,48,55,64,58,23,54,33,54,13,40,24,15,32,26,39,12,15,16,57,58,56,59,64
203504,A. Amadi-Holloway,25,Wales,61,65,325000,2000,Right,1,3,2,High/ Medium,Normal,RS,20,13-Jul-18,2020,6.2,183,33,60,64,58,34,60,41,45,52,64,69,70,69,49,51,59,69,65,77,49,58,48,56,46,59,51,32,52,48,15,8,7,12,7
226544,D. Olave,24,Colombia,61,68,300000,1000,Right,1,3,2,Medium/ Medium,Lean,RB,25,04-Jan-18,2023,6,170,56,29,49,55,29,47,34,30,43,48,69,74,66,55,60,31,74,68,63,34,58,58,40,45,35,41,61,61,66,7,15,10,12,16
235504,R. Romero,19,Chile,61,74,475000,1000,Right,1,3,2,High/ Medium,Lean,CM,31,01-Jul-16,2019,5.7,146,47,47,47,60,29,71,51,35,63,62,69,74,75,55,83,61,62,65,48,57,56,48,56,61,38,44,52,49,50,11,9,7,7,12
241648,B. Janošević,28,Serbia,61,63,210000,1000,Right,1,3,1,Medium/ Medium,Normal,GK,23,01-Jan-18,2020,6.3,190,12,7,18,21,9,12,16,13,25,16,25,21,23,47,26,29,40,22,69,5,35,10,6,49,14,45,12,13,13,60,63,59,61,62
229105,D. Sula,20,Belgium,61,71,425000,2000,Right,1,3,2,Medium/ Medium,Normal,ST,98,10-Jul-18,2021,6,165,57,62,57,60,56,61,46,47,40,63,68,66,63,52,63,58,54,61,66,60,43,13,56,54,64,51,15,17,13,5,7,6,11,14
230897,B. Hanlan,21,England,61,68,350000,1000,Right,1,3,2,High/ High,Normal,LS,7,02-Jul-18,2020,6,161,48,56,49,48,58,53,60,40,42,57,84,86,64,55,69,69,67,78,84,59,37,22,57,47,58,47,29,30,35,6,8,9,6,8
239090,P. Wiesinger,24,Austria,61,68,300000,2000,Left,1,3,2,Medium/ Medium,Lean,LCB,6,01-Jul-16,2020,5.11,163,56,19,59,60,37,54,29,22,58,60,65,70,51,54,66,39,73,67,72,42,53,57,56,45,37,63,56,63,59,12,12,6,6,9
216563,C. Martin,23,United States,61,66,290000,1000,Right,1,3,2,High/ High,Lean,CDM,17,03-Jan-17,2023,5.11,150,59,39,54,65,45,56,54,51,58,58,63,69,71,58,69,46,48,67,59,43,63,57,42,53,43,59,62,58,55,7,14,11,14,15
237299,Kuk Tae Jeong,22,Korea Republic,61,67,290000,1000,Left,1,3,2,High/ Medium,Normal,LB,2,14-Jan-18,2021,5.1,161,56,42,30,49,24,57,43,26,37,58,76,72,66,62,72,49,69,60,66,41,63,62,60,52,31,53,62,62,57,13,7,14,13,7
198132,D. Oberhauser,27,France,61,63,200000,1000,Right,1,2,1,Medium/ Medium,Normal,GK,30,01-Jul-18,2019,6.1,181,10,9,9,38,10,10,18,12,33,14,47,41,52,52,38,22,62,33,43,8,16,25,11,18,22,43,12,13,12,65,58,55,60,60
242164,E. Kupen,28,Norway,61,61,260000,1000,Right,1,2,2,High/ Medium,Normal,ST,9,12-Jan-18,2020,5.8,157,32,60,55,47,50,61,44,31,38,58,85,83,76,56,77,60,75,53,56,54,48,14,59,58,52,54,28,15,21,5,11,7,10,13
200693,D. Jarl,26,Sweden,61,64,260000,1000,Left,1,3,2,Medium/ Medium,Lean,CB,5,01-Jan-17,2020,6.5,181,35,21,66,51,29,41,25,14,55,48,47,73,32,56,31,25,31,48,84,23,62,63,14,44,19,47,54,57,58,10,7,9,11,15
215285,D. Carr,24,England,61,67,350000,1000,Right,1,3,3,Medium/ Low,Lean,ST,9,10-Feb-18,2018,5.11,170,33,62,62,44,43,65,38,31,31,64,76,76,68,47,67,54,69,67,73,52,33,18,59,45,64,53,18,15,12,9,8,10,15,11
239605,M. Diallo,27,Senegal,61,61,270000,2000,Right,1,3,2,High/ Medium,Normal,ST,21,06-Jul-17,2019,6,174,31,68,62,48,63,51,35,38,26,56,66,67,65,53,63,62,68,51,61,60,31,17,61,43,66,60,18,16,19,12,10,11,13,13
239606,L. Scherff,21,Germany,61,70,400000,1000,Left,1,3,2,High/ High,Normal,LM,20,01-Jan-15,2021,5.9,154,57,41,38,44,33,68,34,34,39,61,84,79,80,56,77,47,72,81,65,40,72,47,54,51,35,63,31,60,63,12,12,14,9,14
241654,C. Brandeborn,27,Sweden,61,61,260000,1000,Right,1,3,3,Medium/ Medium,Stocky,RW,2,01-Jan-16,2018,5.9,165,56,58,39,62,52,64,45,33,60,63,73,70,71,44,82,56,73,61,54,54,65,49,60,61,50,58,55,49,40,5,6,10,9,13
183542,M. Drennan,24,Republic of Ireland,61,68,350000,1000,Left,1,2,2,High/ Medium,Normal,ST,8,13-Jun-18,2018,5.1,179,41,61,58,41,64,52,70,70,39,53,70,72,74,52,57,63,51,55,68,57,76,18,67,31,60,51,24,23,17,13,7,11,8,8
170743,I. Djuric,29,Switzerland,61,61,200000,2000,Right,1,3,2,Medium/ Medium,Normal,CB,55,05-Sep-16,2020,5.11,170,49,33,67,50,33,42,44,35,63,48,63,69,65,65,64,58,55,60,68,41,57,55,21,46,42,55,60,62,61,16,6,6,11,14
242424,M. Allende,19,Chile,61,71,400000,1000,Right,1,3,3,Medium/ Medium,Normal,LM,29,01-Jan-18,2021,5.5,139,53,49,47,59,54,72,54,46,62,72,55,59,59,55,92,59,54,37,34,50,45,28,48,55,59,64,37,38,39,12,12,7,9,7
243704,M. Knudsen,23,Denmark,61,68,350000,2000,Right,1,5,2,Medium/ Medium,Normal,RCM,21,23-Jan-18,2021,5.1,154,55,48,39,66,48,62,57,57,63,65,60,67,67,65,73,54,56,70,52,54,42,43,49,56,46,61,54,51,54,11,5,6,13,10
190200,T. Taiwo,28,England,61,61,250000,2000,Right,1,3,2,Medium/ Medium,Normal,CM,12,01-Jul-18,2019,5.7,154,53,46,50,66,47,53,51,55,62,62,73,69,66,61,84,62,80,80,60,51,57,60,50,50,52,61,57,60,62,13,12,12,13,16
238329,L. Pizarro,20,Argentina,61,75,550000,2000,Right,1,3,3,Medium/ Medium,Normal,CM,31,08-Apr-17,2021,6.1,165,51,55,45,63,49,63,47,47,61,64,67,74,73,59,58,62,52,67,72,47,65,55,61,53,51,57,59,51,47,12,14,11,7,13
233466,M. Olsen Pettersen,18,Norway,61,76,425000,1000,Right,1,2,1,Medium/ Medium,Normal,GK,12,31-Mar-15,2020,6.3,187,11,7,12,20,6,10,10,10,18,15,24,23,28,52,49,20,60,21,52,8,16,7,6,29,18,39,11,14,10,63,59,58,60,64
232187,A. Berry,20,Australia,61,69,325000,1000,Right,1,3,2,Medium/ High,Normal,CDM,14,15-Jan-16,2019,5.9,154,44,39,46,58,33,54,41,34,52,55,65,68,74,64,75,53,77,83,74,32,68,62,49,52,48,52,57,56,55,7,12,11,11,10
237307,H. Wingo,22,United States,61,69,375000,1000,Right,1,3,2,High/ High,Lean,RM,23,18-Jan-17,2019,6,170,54,48,51,59,59,61,43,42,57,62,74,79,65,53,61,71,64,79,69,49,43,42,51,55,49,55,47,48,43,8,9,11,8,12
238075,M. Taylor-Crossdale,18,England,61,79,525000,8000,Right,1,3,3,High/ Medium,Lean,ST,56,28-Dec-16,2019,6.1,170,42,62,51,56,60,65,56,37,41,63,65,72,60,60,60,70,55,50,66,60,40,16,46,60,69,56,28,21,17,7,8,8,11,8
237052,C. Omeje,28,Nigeria,61,61,260000,1000,Right,1,3,2,High/ Medium,Normal,ST,70,08-Jan-18,2020,6,172,35,63,59,41,53,61,34,26,36,65,59,66,60,55,62,59,64,68,77,57,36,14,59,42,55,44,37,14,19,15,13,8,9,12
244476,C. Vidal,18,France,61,77,475000,2000,Right,1,3,2,Medium/ High,Lean,CB,27,01-Jul-18,2021,6.1,165,26,26,73,33,28,28,29,27,28,35,55,53,44,54,58,46,79,64,57,22,49,59,30,31,44,47,65,67,66,14,7,5,7,9
220669,F. Okenabirhie,22,Nigeria,61,70,400000,2000,Right,1,4,3,Medium/ Medium,Normal,LS,12,10-Jun-18,2020,5.1,163,41,59,59,49,41,62,38,32,42,63,79,83,78,49,74,60,74,72,72,56,52,25,58,47,46,54,26,21,22,8,12,8,7,13
244989,J. Aguilera,18,Chile,61,77,525000,1000,Left,1,2,3,Medium/ Medium,Normal,LW,22,31-Jan-17,2021,5.6,137,54,56,40,61,43,65,53,37,58,63,71,70,73,55,80,57,51,67,64,50,53,40,59,53,48,50,21,38,36,6,8,12,7,7
216318,S. Warmolts,24,Netherlands,61,66,290000,1000,Right,1,3,2,Medium/ Medium,Normal,CB,19,22-Aug-18,2019,5.9,152,32,22,60,59,33,46,28,28,48,53,65,55,54,51,70,51,75,53,62,33,65,55,28,32,46,49,59,63,59,11,10,10,13,13
242174,D. Mantilla,21,Colombia,61,69,375000,1000,Right,1,3,2,High/ Medium,Normal,LM,20,08-Jul-18,2021,5.8,154,52,47,43,62,32,61,38,33,54,63,66,65,65,51,78,57,59,72,43,53,54,39,61,62,48,53,44,38,43,7,9,7,11,8
183807,P. Amond,30,Republic of Ireland,61,61,240000,2000,Right,1,3,2,High/ High,Normal,LS,9,23-Aug-17,2019,5.11,165,45,64,62,47,58,56,59,38,37,56,59,61,65,57,70,62,73,63,68,59,35,29,60,51,60,58,40,22,18,11,12,9,16,14
224257,M. Pałaszewski,20,Poland,60,71,325000,1000,Right,1,3,2,Medium/ Medium,Normal,CDM,31,04-Jul-14,2021,5.9,146,35,44,56,63,45,57,52,37,59,61,66,68,79,50,85,54,69,72,48,53,60,57,46,57,44,49,58,62,59,13,11,8,15,14
231426,M. Pavić,23,Austria,60,68,260000,1000,Left,1,3,2,Medium/ Medium,Normal,LB,20,01-Jul-18,2021,6,163,57,28,61,42,26,56,30,28,39,55,71,73,56,51,59,29,60,64,62,28,54,56,46,38,41,56,62,61,62,11,9,8,12,10
232452,K. Hachisuka,27,Japan,60,60,220000,1000,Right,1,4,2,Medium/ Medium,Normal,RM,4,01-Jan-13,2021,5.11,165,69,29,56,57,29,58,36,26,45,63,68,75,63,66,62,39,73,79,81,26,61,64,60,38,37,47,59,65,54,8,10,7,12,14
237316,B. Cooper,18,Wales,60,80,375000,2000,Right,1,3,2,Low/ Medium,Lean,CB,55,18-Jan-17,2020,6.1,163,30,29,63,41,37,29,35,28,30,35,55,49,45,49,59,41,63,49,60,27,56,55,33,38,48,46,60,67,66,8,9,9,9,8
238852,G. Damen,20,Netherlands,60,66,280000,1000,Right,1,3,2,High/ High,Normal,CM,18,01-Jul-15,2019,6.1,165,41,51,44,63,37,62,48,35,58,62,64,65,68,50,58,54,61,72,70,54,57,46,48,63,39,41,52,58,50,13,8,12,6,11
222469,C. Rubio Sivodedov,20,Sweden,60,70,325000,1000,Right,1,2,2,Medium/ Medium,Normal,CM,35,01-Aug-18,2023,5.1,159,56,43,48,64,38,62,45,42,62,63,68,62,71,51,78,55,54,60,56,44,39,52,52,61,45,53,56,57,55,9,15,15,7,12
235014,J. Smith,20,England,60,74,450000,4000,Left,1,2,3,High/ Medium,Normal,RM,18,,2019,5.1,141,60,56,42,53,47,61,48,60,56,60,87,82,77,42,77,61,50,55,52,51,34,17,47,50,50,42,44,23,27,11,14,5,13,13
236550,M. Ndjoli,19,England,60,75,450000,5000,Right,1,4,2,High/ Low,Lean,ST,12,,2018,6,141,46,57,46,52,53,57,46,41,41,61,71,72,63,56,61,66,64,68,61,56,55,17,61,55,66,62,23,28,25,8,14,12,11,10
246278,Manu Navarro,17,Spain,60,72,325000,1000,Right,1,3,3,Medium/ Medium,Normal,CM,34,01-Jul-18,2019,5.11,165,38,51,46,65,28,50,32,40,63,56,56,54,53,63,66,43,63,55,58,54,53,59,54,63,45,42,45,59,52,8,11,13,12,6
240903,Javi Pérez,22,Spain,60,68,300000,3000,Right,1,3,2,Medium/ Medium,Lean,CM,30,31-Aug-17,2019,6,163,42,56,43,61,31,55,30,37,56,58,52,60,45,57,52,42,64,57,68,60,41,63,60,58,47,43,64,62,56,10,11,6,11,9
214024,J. Wallens,25,Colombia,60,65,200000,1000,Right,1,3,1,Medium/ Medium,Lean,GK,22,24-Jul-18,2020,6.3,165,11,15,15,29,14,13,18,13,21,22,38,43,54,50,26,25,47,27,78,20,21,22,17,11,30,38,13,13,17,56,60,59,66,58
225800,A. Parisi,23,Italy,60,63,220000,1000,Right,1,2,2,Medium/ Medium,Normal,RB,30,01-Jul-18,2023,5.9,154,51,22,58,55,25,34,27,28,35,58,66,68,42,60,65,32,70,56,55,27,43,57,20,25,26,46,57,63,61,13,15,6,12,11
246280,L. Yamaguchi,20,Japan,60,70,260000,1000,Right,1,3,1,Medium/ Medium,Lean,GK,35,01-Jul-17,2019,6.1,161,12,6,12,29,7,11,13,12,27,17,20,26,33,50,33,23,49,18,40,5,22,13,8,29,17,21,6,13,12,65,58,66,57,60
238345,K. Tagawa,19,Japan,60,70,325000,1000,Left,1,2,2,High/ Low,Lean,ST,27,01-Jan-17,2021,5.11,154,34,66,45,58,35,55,31,31,48,59,79,83,75,47,66,50,65,70,72,43,62,13,61,40,57,48,28,39,28,13,14,15,10,6
243977,J. Herrera,26,Argentina,60,61,250000,1000,Left,1,3,2,Medium/ Medium,Normal,ST,9,01-Jul-18,2021,5.9,165,29,66,61,45,37,57,39,58,37,64,60,64,61,49,44,61,59,67,55,59,24,17,58,42,71,49,27,13,12,12,7,7,7,6
244489,P. Chato,21,Germany,60,70,290000,1000,Left,1,3,2,Medium/ Medium,Normal,RDM,15,11-Jul-18,2019,6.1,181,48,35,55,60,29,52,43,30,53,56,68,74,69,58,69,45,73,72,74,38,58,56,45,48,33,53,58,60,56,9,7,15,6,15
245769,E. Majetschak,18,Germany,60,76,425000,3000,Right,1,4,2,Medium/ Medium,Lean,CM,40,24-Aug-18,2019,6.1,161,52,56,47,70,48,55,56,50,64,61,61,55,64,62,65,57,58,48,49,59,51,41,55,61,62,64,39,44,43,10,6,10,9,7
200714,H. Hope,24,Barbados,60,65,280000,2000,Right,1,2,2,Medium/ Low,Normal,LS,9,01-Jul-17,2019,5.1,168,56,62,49,53,50,49,54,61,37,53,73,75,58,54,74,62,48,68,63,56,44,19,64,31,62,58,14,22,25,10,12,7,10,9
231946,Seo Jae Min,20,Korea Republic,60,72,375000,1000,Right,1,3,2,High/ Medium,Normal,RM,35,01-Jan-16,2019,5.7,132,61,55,33,58,41,60,43,34,42,58,65,64,81,57,70,54,74,59,29,31,42,23,63,56,47,60,33,21,20,9,11,11,12,11
239626,R. Durán,20,Mexico,60,72,375000,5000,Right,1,2,2,High/ Medium,Lean,RM,17,01-Jul-17,2021,6.1,157,55,64,63,60,42,61,55,34,47,60,62,61,60,60,55,60,71,56,58,55,32,22,64,58,64,50,27,15,20,12,5,14,15,7
240906,B. Adekanye,19,Netherlands,60,80,450000,7000,Left,1,2,3,Medium/ Medium,Normal,RW,69,01-Jan-17,2019,5.7,137,54,58,49,56,55,64,49,44,46,64,75,73,68,50,74,63,53,55,64,48,45,21,52,49,52,55,25,35,30,8,9,5,11,9
242187,C. Baumgartner,18,Austria,60,78,425000,2000,Right,1,3,3,Medium/ Medium,Lean,CAM,42,17-Jan-18,2021,5.1,150,47,40,49,70,53,60,53,52,65,64,54,61,67,51,69,56,52,50,47,35,45,34,44,67,62,64,32,49,50,10,11,9,14,11
193035,Salcedo,27,Spain,60,62,170000,1000,Right,1,3,1,Medium/ Medium,Normal,GK,13,01-Jul-17,2019,6.1,176,13,10,9,38,14,14,12,13,34,30,61,59,60,62,52,39,67,53,53,11,24,27,15,43,20,46,12,10,16,58,60,55,52,63
215820,L. Donnelly,22,Northern Ireland,60,71,300000,1000,Right,1,3,2,Medium/ Medium,Normal,RB,22,07-Jun-18,2020,6,168,54,30,57,61,31,56,48,36,46,52,64,60,61,45,67,32,77,61,74,36,71,59,42,45,50,43,60,66,62,15,15,14,15,16
