status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_link,status_photo,status_status
614855718638584_685526298238192,33,0,0,33,0,0,0,0,0,0,1,0
614855718638584_685511854906303,13,0,0,13,0,0,0,0,0,0,1,0
614855718638584_685493314908157,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_685487078242114,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_685473148243507,187,722,176,108,77,0,2,0,0,0,0,0
614855718638584_685281478262674,4,0,0,4,0,0,0,0,0,0,1,0
614855718638584_685270124930476,7,0,0,7,0,0,0,0,0,0,1,0
614855718638584_685237331600422,36,2,1,36,0,0,0,0,0,0,1,0
614855718638584_685227214934767,55,0,5,53,2,0,0,0,0,0,0,0
614855718638584_685224611601694,287,709,196,171,109,0,4,1,2,0,0,0
614855718638584_685187868272035,137,162,0,136,0,0,1,0,0,0,0,1
614855718638584_685163814941107,7,0,1,7,0,0,0,0,0,0,1,0
614855718638584_685124731611682,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_684785274978961,241,2,0,234,4,3,0,0,0,0,1,0
614855718638584_684650804992408,8,0,0,8,0,0,0,0,0,0,1,0
614855718638584_684629264994562,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_684613778329444,19,2,0,19,0,0,0,0,0,0,1,0
614855718638584_684600291664126,200,752,184,126,74,0,0,0,0,0,0,0
614855718638584_684393441684811,29,3,0,29,0,0,0,0,0,0,1,0
614855718638584_684363005021188,9,0,0,8,0,1,0,0,0,0,1,0
614855718638584_684351985022290,187,415,264,114,70,1,2,0,0,0,0,0
614855718638584_683727041751451,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_683710828419739,21,2,0,19,2,0,0,0,0,0,1,0
614855718638584_683701471754008,31,4,0,31,0,0,0,0,0,0,1,0
614855718638584_683682801755875,48,0,3,48,0,0,0,0,0,0,0,0
614855718638584_683677385089750,170,1762,257,110,54,1,5,0,0,0,0,0
614855718638584_683520511772104,11,0,0,10,1,0,0,0,0,0,1,0
614855718638584_683513478439474,4,0,0,4,0,0,0,0,0,0,1,0
614855718638584_683476611776494,16,0,0,16,0,0,0,0,0,0,1,0
614855718638584_683467965110692,27,3,3,27,0,0,0,0,0,0,1,0
614855718638584_683458251778330,58,2,0,58,0,0,0,0,0,0,0,0
614855718638584_683454081778747,258,470,235,139,117,1,1,0,0,0,0,0
614855718638584_682858861838269,21,0,0,21,0,0,0,0,0,0,1,0
614855718638584_682845341839621,3,0,0,3,0,0,0,0,0,0,1,0
614855718638584_682812775176211,46,0,0,46,0,0,0,0,0,0,0,0
614855718638584_682802878510534,264,459,200,116,147,1,0,0,0,0,0,0
614855718638584_682634171860738,1,0,0,1,0,0,0,0,0,0,1,0
614855718638584_682623008528521,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_682610415196447,41,0,2,41,0,0,0,0,0,0,0,0
614855718638584_682609091863246,196,466,166,128,65,0,1,1,1,0,0,0
614855718638584_682600471864108,10,0,0,10,0,0,0,0,0,0,1,0
614855718638584_682583508532471,11,2,0,11,0,0,0,0,0,0,1,0
614855718638584_682568378533984,109,202,167,75,32,0,2,0,0,0,0,0
614855718638584_682503301873825,17,1,0,17,0,0,0,0,0,0,1,0
614855718638584_682462171877938,20,0,0,20,0,0,0,0,0,0,1,0
614855718638584_681966451927510,29,1,0,28,1,0,0,0,0,0,1,0
614855718638584_681920101932145,50,0,0,50,0,0,0,0,0,0,0,0
614855718638584_681919258598896,6,0,0,6,0,0,0,0,0,0,0,0
614855718638584_681914855266003,292,898,262,170,116,3,1,1,1,0,0,0
614855718638584_681742635283225,12,0,0,12,0,0,0,0,0,0,1,0
614855718638584_681706275286861,13,0,0,13,0,0,0,0,0,0,1,0
614855718638584_681682085289280,27,0,0,27,0,0,0,0,0,0,0,0
614855718638584_681682011955954,7,0,0,7,0,0,0,0,0,0,0,0
614855718638584_681681168622705,283,519,295,193,88,1,1,0,0,0,0,0
614855718638584_681128812011274,37,6,0,37,0,0,0,0,0,0,1,0
614855718638584_681100738680748,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_681009525356536,265,664,191,160,101,1,1,1,1,0,0,0
614855718638584_680850822039073,5,0,0,5,0,0,0,0,0,0,1,0
614855718638584_680797702044385,18,1,0,17,1,0,0,0,0,0,1,0
614855718638584_680771848713637,386,1912,394,246,137,1,2,0,0,0,0,0
614855718638584_680699045387584,7,0,0,7,0,0,0,0,0,0,1,0
614855718638584_680684292055726,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_680676875389801,15,3,0,14,1,0,0,0,0,0,1,0
614855718638584_680664518724370,16,0,0,16,0,0,0,0,0,0,1,0
614855718638584_680112862112869,25,2,0,25,0,0,0,0,0,0,1,0
614855718638584_680087192115436,23,0,0,23,0,0,0,0,0,0,1,0
614855718638584_680070718783750,432,924,287,252,173,0,6,0,1,0,0,0
614855718638584_679902888800533,15,0,0,15,0,0,0,0,0,0,1,0
614855718638584_679889432135212,23,0,0,23,0,0,0,0,0,0,1,0
614855718638584_679857655471723,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_679830065474482,55,0,3,55,0,0,0,0,0,0,0,0
614855718638584_679824178808404,274,1140,300,168,98,0,5,1,2,0,0,0
614855718638584_679748238815998,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_679728695484619,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_679234145534074,38,0,0,37,0,0,1,0,0,0,1,0
614855718638584_679213205536168,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_679162458874576,22,0,0,22,0,0,0,0,0,0,1,0
614855718638584_679131002211055,61,1,1,61,0,0,0,0,0,0,1,0
614855718638584_679116898879132,54,0,0,54,0,0,0,0,0,0,0,0
614855718638584_679107468880075,431,3450,533,329,90,2,9,0,1,0,0,0
614855718638584_678944385563050,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_678934958897326,20,0,0,20,0,0,0,0,0,0,1,0
614855718638584_678925212231634,12,0,0,12,0,0,0,0,0,0,1,0
614855718638584_678919985565490,16,1,0,16,0,0,0,0,0,0,1,0
614855718638584_678848228905999,330,2409,397,207,118,0,5,0,0,0,0,0
614855718638584_678246048966217,10,0,0,10,0,0,0,0,0,0,1,0
614855718638584_678212998969522,29,0,1,29,0,0,0,0,0,0,1,0
614855718638584_678193478971474,44,0,0,43,1,0,0,0,0,0,1,0
614855718638584_678176705639818,43,0,0,43,0,0,0,0,0,0,0,0
614855718638584_678175025639986,355,1249,349,245,100,1,5,1,3,0,0,0
614855718638584_678033908987431,51,4,0,51,0,0,0,0,0,0,1,0
614855718638584_677996325657856,16,0,0,16,0,0,0,0,0,0,1,0
614855718638584_677984948992327,83,13,0,80,2,1,0,0,0,0,1,0
614855718638584_677974852326670,42,0,0,40,0,2,0,0,0,0,1,0
614855718638584_677927252331430,24,0,1,22,2,0,0,0,0,0,1,0
614855718638584_677920218998800,17,0,0,16,1,0,0,0,0,0,0,0
614855718638584_677916318999190,433,1814,451,269,160,0,3,0,1,0,0,0
614855718638584_677838785673610,16,0,0,16,0,0,0,0,0,0,1,0
614855718638584_677816685675820,23,0,1,23,0,0,0,0,0,0,1,0
614855718638584_677343942389761,20,0,0,20,0,0,0,0,0,0,1,0
614855718638584_677284739062348,15,0,0,15,0,0,0,0,0,0,1,0
614855718638584_677268159064006,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_677252455732243,321,1594,318,164,149,3,1,3,1,0,0,0
614855718638584_677098622414293,30,1,0,30,0,0,0,0,0,0,1,0
614855718638584_677083879082434,10,0,0,10,0,0,0,0,0,0,1,0
614855718638584_677078835749605,33,0,0,32,1,0,0,0,0,0,1,0
614855718638584_677052432418912,37,4,0,37,0,0,0,0,0,0,1,0
614855718638584_677031752420980,45,2,0,45,0,0,0,0,0,0,0,0
614855718638584_677029582421197,8,0,0,8,0,0,0,0,0,0,0,0
614855718638584_677029385754550,22,0,0,22,0,0,0,0,0,0,0,0
614855718638584_677024562421699,337,2638,270,175,156,1,4,0,1,0,0,0
614855718638584_676391625818326,18,3,0,18,0,0,0,0,0,0,1,0
614855718638584_676351159155706,233,1039,280,161,70,0,1,1,0,0,0,0
614855718638584_676309049159917,29,0,0,29,0,0,0,0,0,0,1,0
614855718638584_676287859162036,276,306,285,158,113,2,2,1,0,0,0,0
614855718638584_676100845847404,158,234,92,108,48,0,2,0,0,0,0,0
614855718638584_676092142514941,19,0,0,19,0,0,0,0,0,0,1,0
614855718638584_676065119184310,35,0,0,35,0,0,0,0,0,0,1,0
614855718638584_676053572518798,41,5,0,41,0,0,0,0,0,0,1,0
614855718638584_676035732520582,26,0,0,26,0,0,0,0,0,0,0,0
614855718638584_676029475854541,244,1356,332,176,67,1,0,0,0,0,0,0
614855718638584_675937132530442,22,1,1,22,0,0,0,0,0,0,1,0
614855718638584_675377195919769,29,0,1,29,0,0,0,0,0,0,1,0
614855718638584_675349382589217,40,0,0,40,0,0,0,0,0,0,0,0
614855718638584_675345412589614,256,2979,434,195,50,2,9,0,0,0,0,0
614855718638584_675327782591377,12,0,0,12,0,0,0,0,0,0,1,0
614855718638584_675298892594266,15,0,0,15,0,0,0,0,0,0,0,0
614855718638584_675285412595614,19,0,0,19,0,0,0,0,0,0,0,0
614855718638584_675280799262742,226,359,342,149,73,1,3,0,0,0,0,0
614855718638584_675119645945524,26,0,1,26,0,0,0,0,0,0,1,0
614855718638584_675101439280678,22,3,0,22,0,0,0,0,0,0,1,0
614855718638584_675085889282233,46,10,1,46,0,0,0,0,0,0,1,0
614855718638584_675039079286914,54,0,0,54,0,0,0,0,0,0,0,0
614855718638584_675032979287524,335,2112,597,201,131,1,2,0,0,0,0,0
614855718638584_674186952705460,13,1,0,13,0,0,0,0,0,0,1,0
614855718638584_674149292709226,38,0,0,38,0,0,0,0,0,0,0,0
614855718638584_674142336043255,223,1950,433,155,64,1,0,1,2,0,0,0
614855718638584_674126629378159,14,0,0,13,1,0,0,0,0,0,1,0
614855718638584_674123099378512,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_674104912713664,13,0,0,13,0,0,0,0,0,0,1,0
614855718638584_674091196048369,160,326,300,127,32,1,0,0,0,0,0,0
614855718638584_673478632776292,8,0,0,7,1,0,0,0,0,0,1,0
614855718638584_673446136112875,24,2,1,23,1,0,0,0,0,0,1,0
614855718638584_673425156114973,24,3,0,23,1,0,0,0,0,0,1,0
614855718638584_673390092785146,36,0,0,35,1,0,0,0,0,0,0,0
614855718638584_673390062785149,8,0,0,8,0,0,0,0,0,0,0,0
614855718638584_673383399452482,269,783,357,146,117,1,3,1,1,0,0,0
614855718638584_673227509468071,36,3,0,35,1,0,0,0,0,0,1,0
614855718638584_673219109468911,12,0,0,11,1,0,0,0,0,0,1,0
614855718638584_673200212804134,135,245,133,66,64,1,4,0,0,0,0,0
614855718638584_673146409476181,22,0,0,22,0,0,0,0,0,0,1,0
614855718638584_673138292810326,34,0,0,34,0,0,0,0,0,0,0,0
614855718638584_673132962810859,230,1562,322,140,90,0,0,0,0,0,0,0
614855718638584_672608192863336,50,0,0,44,0,0,6,0,0,0,1,0
614855718638584_672503692873786,19,0,0,18,1,0,0,0,0,0,1,0
614855718638584_672465209544301,15,0,0,14,1,0,0,0,0,0,1,0
614855718638584_672454646212024,13,1,0,12,1,0,0,0,0,0,1,0
614855718638584_672448196212669,1,0,0,0,1,0,0,0,0,0,0,0
614855718638584_672444322879723,182,443,135,91,89,2,0,0,0,0,0,0
614855718638584_672430466214442,24,0,0,22,2,0,0,0,0,0,1,0
614855718638584_672386619552160,33,0,1,32,1,0,0,0,0,0,1,0
614855718638584_672363892887766,42,0,0,41,1,0,0,0,0,0,0,0
614855718638584_672355622888593,249,1244,469,143,103,2,1,0,0,0,0,0
614855718638584_672160002908155,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_672146792909476,19,0,2,19,0,0,0,0,0,0,1,0
614855718638584_672104586247030,34,0,0,33,1,0,0,0,0,0,0,0
614855718638584_672095952914560,322,1503,491,201,113,1,2,2,3,0,0,0
614855718638584_671519786305510,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_671461026311386,43,2,0,43,0,0,0,0,0,0,1,0
614855718638584_671405286316960,385,1651,489,230,146,2,4,2,1,0,0,0
614855718638584_671209429669879,38,3,1,38,0,0,0,0,0,0,1,0
614855718638584_671199863004169,40,0,0,40,0,0,0,0,0,0,0,0
614855718638584_671194563004699,166,1199,348,131,35,0,0,0,0,0,0,0
614855718638584_671174023006753,17,1,0,17,0,0,0,0,0,0,1,0
614855718638584_671159486341540,23,0,0,23,0,0,0,0,0,0,1,0
614855718638584_671152983008857,8,0,0,7,1,0,0,0,0,0,0,0
614855718638584_671150346342454,169,293,195,99,69,0,1,0,0,0,0,0
614855718638584_670531536404335,23,4,0,23,0,0,0,0,0,0,1,0
614855718638584_670524223071733,17,1,0,17,0,0,0,0,0,0,1,0
614855718638584_670520926405396,28,0,3,28,0,0,0,0,0,0,1,0
614855718638584_670478049743017,50,3,0,50,0,0,0,0,0,0,1,0
614855718638584_670463706411118,79,0,0,79,0,0,0,0,0,0,0,0
614855718638584_670459496411539,219,1172,274,114,104,1,0,0,0,0,0,0
614855718638584_670448919745930,24,0,0,24,0,0,0,0,0,0,1,0
614855718638584_670434053080750,29,4,0,29,0,0,0,0,0,0,1,0
614855718638584_670416879749134,85,0,0,84,1,0,0,0,0,0,0,0
614855718638584_670416583082497,185,519,301,134,46,0,4,1,0,0,0,0
614855718638584_670244833099672,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_670211226436366,193,800,336,126,64,0,3,0,0,0,0,0
614855718638584_670194086438080,13,1,0,13,0,0,0,0,0,0,1,0
614855718638584_670179796439509,50,1,0,49,1,0,0,0,0,0,1,0
614855718638584_670161186441370,206,525,265,147,56,0,3,0,0,0,0,0
614855718638584_669519046505584,46,0,0,46,0,0,0,0,0,0,0,0
614855718638584_669517446505744,151,667,195,106,45,0,0,0,0,0,0,0
614855718638584_669500343174121,31,3,0,30,1,0,0,0,0,0,1,0
614855718638584_669485643175591,32,1,0,32,0,0,0,0,0,0,1,0
614855718638584_669451306512358,255,505,187,168,80,5,1,0,1,0,0,0
614855718638584_669270276530461,144,271,90,120,22,1,1,0,0,0,0,0
614855718638584_669260059864816,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_669256316531857,9,0,0,9,0,0,0,0,0,0,0,0
614855718638584_669252729865549,64,100,68,57,7,0,0,0,0,0,0,0
614855718638584_669234456534043,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_669201956537293,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_669193566538132,27,0,0,27,0,0,0,0,0,0,0,0
614855718638584_669193246538164,8,0,0,8,0,0,0,0,0,0,0,0
614855718638584_669190346538454,253,1051,334,155,93,1,3,0,1,0,0,0
614855718638584_668554069935415,35,2,1,35,0,0,0,0,0,0,1,0
614855718638584_668522986605190,26,1,1,25,1,0,0,0,0,0,1,0
614855718638584_668508506606638,248,1382,299,182,65,0,1,0,0,0,0,0
614855718638584_668485499942272,36,0,0,36,0,0,0,0,0,0,1,0
614855718638584_668462546611234,180,307,217,153,25,0,1,0,1,0,0,0
614855718638584_668240819966740,28,0,0,28,0,0,0,0,0,0,1,0
614855718638584_668213329969489,45,6,2,43,1,1,0,0,0,0,1,0
614855718638584_668188089972013,389,2798,564,233,152,0,2,0,2,0,0,0
614855718638584_667506623373493,34,0,0,34,0,0,0,0,0,0,1,0
614855718638584_667455506711938,23,1,0,22,1,0,0,0,0,0,1,0
614855718638584_667430640047758,44,2,0,42,2,0,0,0,0,0,1,0
614855718638584_667406920050130,520,2546,659,353,156,5,4,1,1,0,0,0
614855718638584_667196103404545,116,337,109,78,37,0,0,1,0,0,0,0
614855718638584_667152946742194,20,0,0,19,1,0,0,0,0,0,1,0
614855718638584_667122673411888,339,1082,423,213,119,0,6,1,0,0,0,0
614855718638584_666602050130617,28,0,0,27,1,0,0,0,0,0,0,0
614855718638584_666598153464340,156,286,76,108,42,0,6,0,0,0,0,0
614855718638584_666590233465132,42,0,0,40,2,0,0,0,0,0,1,0
614855718638584_666570553467100,15,0,0,14,1,0,0,0,0,0,1,0
614855718638584_666558183468337,38,1,0,37,1,0,0,0,0,0,1,0
614855718638584_666543803469775,305,1415,418,186,117,1,1,0,0,0,0,0
614855718638584_666435500147272,15,0,0,14,1,0,0,0,0,0,0,0
614855718638584_666429656814523,2,0,0,2,0,0,0,0,0,0,0,0
614855718638584_666428030148019,4,0,0,4,0,0,0,0,0,0,0,0
614855718638584_666426943481461,171,236,82,70,100,0,1,0,0,0,0,0
614855718638584_666407880150034,7,0,0,7,0,0,0,0,0,0,1,0
614855718638584_666384076819081,9,0,0,9,0,0,0,0,0,0,0,0
614855718638584_666380716819417,423,1661,584,266,152,0,2,1,2,0,0,0
614855718638584_665920573532098,22,2,0,22,0,0,0,0,0,0,0,0
614855718638584_665917873532368,136,250,51,102,32,0,1,1,0,0,0,0
614855718638584_665871753536980,27,0,0,26,0,0,0,1,0,0,1,0
614855718638584_665868346870654,15,0,0,15,0,0,0,0,0,0,0,0
614855718638584_665862616871227,285,1293,295,167,111,1,5,0,1,0,0,0
614855718638584_665754500215372,128,200,63,59,67,1,1,0,0,0,0,0
614855718638584_665721716885317,18,1,0,18,0,0,0,0,0,0,1,0
614855718638584_665710440219778,5,0,0,5,0,0,0,0,0,0,1,0
614855718638584_665703056887183,325,798,354,200,120,0,4,0,1,0,0,0
614855718638584_665268700263952,17,4,1,17,0,0,0,0,0,0,1,0
614855718638584_665251280265694,15,0,0,15,0,0,0,0,0,0,1,0
614855718638584_665238350266987,204,1200,307,162,39,1,2,0,0,0,0,0
614855718638584_665232546934234,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_665200230270799,186,325,253,109,71,0,3,1,2,0,0,0
614855718638584_665106613613494,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_665095920281230,11,0,0,10,1,0,0,0,0,0,0,0
614855718638584_665087780282044,129,299,117,100,26,1,1,1,0,0,0,0
614855718638584_665048976952591,34,0,0,34,0,0,0,0,0,0,0,0
614855718638584_665046756952813,297,1133,444,216,75,1,4,0,1,0,0,0
614855718638584_664626706994818,19,0,0,19,0,0,0,0,0,0,1,0
614855718638584_664594240331398,18,0,1,18,0,0,0,0,0,0,1,0
614855718638584_664589253665230,25,0,0,25,0,0,0,0,0,0,0,0
614855718638584_664587056998783,260,1493,338,142,111,0,4,1,2,0,0,0
614855718638584_664564390334383,24,0,0,24,0,0,0,0,0,0,1,0
614855718638584_664555990335223,17,0,0,17,0,0,0,0,0,0,0,0
614855718638584_664551183669037,148,390,210,123,24,1,0,0,0,0,0,0
614855718638584_664449830345839,7,0,0,7,0,0,0,0,0,0,1,0
614855718638584_664428803681275,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_664419390348883,217,885,248,134,78,2,3,0,0,0,0,0
614855718638584_664412203682935,25,0,0,25,0,0,0,0,0,0,1,0
614855718638584_664405820350240,29,2,0,28,0,1,0,0,0,0,1,0
614855718638584_664384410352381,223,349,251,156,61,3,1,0,2,0,0,0
614855718638584_663837017073787,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_663834237074065,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_663805443743611,17,0,1,16,0,1,0,0,0,0,1,0
614855718638584_663798060411016,23,0,0,23,0,0,0,0,0,0,0,0
614855718638584_663792283744927,275,1113,431,168,105,0,1,1,0,0,0,0
614855718638584_663659100424912,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_663645920426230,18,0,1,18,0,0,0,0,0,0,1,0
614855718638584_663624263761729,23,0,1,23,0,0,0,0,0,0,1,0
614855718638584_663610747096414,300,1532,281,212,82,4,0,2,0,0,0,0
614855718638584_663590623765093,14,0,0,14,0,0,0,0,0,0,0,0
614855718638584_663585330432289,212,306,303,125,85,1,1,0,0,0,0,0
614855718638584_663029190487903,29,2,0,29,0,0,0,0,0,0,1,0
614855718638584_663001890490633,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_662968760493946,25,1,0,24,1,0,0,0,0,0,1,0
614855718638584_662958577161631,50,0,0,50,0,0,0,0,0,0,0,0
614855718638584_662954463828709,306,1259,319,183,119,0,2,1,1,0,0,0
614855718638584_662884110502411,36,2,0,34,0,0,0,2,0,0,1,0
614855718638584_662821173842038,9,0,0,9,0,0,0,0,0,0,0,0
614855718638584_662805147176974,44,2,1,44,0,0,0,0,0,0,1,0
614855718638584_662792640511558,23,1,0,23,0,0,0,0,0,0,1,0
614855718638584_662760070514815,314,1488,446,206,106,0,0,0,2,0,0,0
614855718638584_662164777241011,20,0,1,19,1,0,0,0,0,0,1,0
614855718638584_662146753909480,20,0,0,19,0,1,0,0,0,0,1,0
614855718638584_662137653910390,18,0,0,18,0,0,0,0,0,0,1,0
614855718638584_662116380579184,31,0,0,30,0,1,0,0,0,0,1,0
614855718638584_662097070581115,24,2,1,24,0,0,0,0,0,0,1,0
614855718638584_662089490581873,36,0,0,36,0,0,0,0,0,0,0,0
614855718638584_662085017248987,413,1934,542,248,160,0,3,1,1,0,0,0
614855718638584_661945250596297,9,1,1,9,0,0,0,0,0,0,1,0
614855718638584_661921597265329,26,0,0,25,1,0,0,0,0,0,1,0
614855718638584_661913563932799,45,1,0,45,0,0,0,0,0,0,0,0
614855718638584_661910807266408,331,1082,522,238,90,1,2,0,0,0,0,0
614855718638584_661401560650666,30,8,0,30,0,0,0,0,0,0,1,0
614855718638584_661396957317793,15,2,0,15,0,0,0,0,0,0,1,0
614855718638584_661388843985271,23,1,1,23,0,0,0,0,0,0,1,0
614855718638584_661370033987152,17,2,0,17,0,0,0,0,0,0,1,0
614855718638584_661353727322116,307,847,440,183,117,1,6,0,0,0,0,0
614855718638584_661339897323499,33,0,0,33,0,0,0,0,0,0,0,0
614855718638584_661336567323832,128,229,229,112,16,0,0,0,0,0,0,0
614855718638584_661071827350306,17,0,0,17,0,0,0,0,0,0,0,0
614855718638584_661036827353806,17,0,0,17,0,0,0,0,0,0,1,0
614855718638584_661025474021608,17,0,0,17,0,0,0,0,0,0,0,0
614855718638584_661015154022640,292,1194,379,150,133,0,9,0,0,0,0,0
614855718638584_660951394029016,36,3,1,36,0,0,0,0,0,0,1,0
614855718638584_660928557364633,248,592,302,160,85,0,3,0,0,0,0,0
614855718638584_660350297422459,172,1056,258,68,100,3,1,0,0,0,0,0
614855718638584_660332857424203,10,1,0,10,0,0,0,0,0,0,1,0
614855718638584_660318557425633,13,1,1,13,0,0,0,0,0,0,1,0
614855718638584_660288854095270,35,0,0,35,0,0,0,0,0,0,0,0
614855718638584_660285427428946,275,625,491,161,114,0,0,0,0,0,0,0
614855718638584_660178574106298,16,0,1,16,0,0,0,0,0,0,1,0
614855718638584_660167747440714,27,1,1,27,0,0,0,0,0,0,1,0
614855718638584_660142797443209,34,1,1,34,0,0,0,0,0,0,1,0
614855718638584_660135327443956,39,2,0,39,0,0,0,0,0,0,1,0
614855718638584_660121364112019,30,1,0,30,0,0,0,0,0,0,0,0
614855718638584_660117964112359,412,1680,553,255,153,2,2,0,0,0,0,0
614855718638584_659664200824402,13,0,0,13,0,0,0,0,0,0,1,0
614855718638584_659647660826056,20,0,1,20,0,0,0,0,0,0,1,0
614855718638584_659627350828087,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_659616000829222,272,339,158,156,112,3,1,0,0,0,0,0
614855718638584_659568704167285,268,816,529,188,73,2,3,1,1,0,0,0
614855718638584_659452837512205,19,0,0,19,0,0,0,0,0,0,0,0
614855718638584_659449954179160,249,1209,431,163,85,0,1,0,0,0,0,0
614855718638584_659446807512808,10,1,0,10,0,0,0,0,0,0,1,0
614855718638584_659441287513360,13,0,0,13,0,0,0,0,0,0,1,0
614855718638584_659415130849309,40,2,0,40,0,0,0,0,0,0,1,0
614855718638584_659404070850415,333,1307,492,233,96,1,2,0,1,0,0,0
614855718638584_658917784232377,207,391,259,127,77,2,0,1,0,0,0,0
614855718638584_658891270901695,27,2,0,27,0,0,0,0,0,0,1,0
614855718638584_658874127570076,38,4,0,38,0,0,0,0,0,0,1,0
614855718638584_658864140904408,25,0,0,24,1,0,0,0,0,0,0,0
614855718638584_658860690904753,407,1374,757,283,117,3,4,0,0,0,0,0
614855718638584_658739974250158,12,0,0,12,0,0,0,0,0,0,1,0
614855718638584_658730790917743,9,1,0,8,1,0,0,0,0,0,1,0
614855718638584_658728274251328,26,0,0,25,1,0,0,0,0,0,0,0
614855718638584_658721287585360,241,383,257,106,135,0,0,0,0,0,0,0
614855718638584_658720187585470,3,0,0,3,0,0,0,0,0,0,1,0
614855718638584_658708587586630,15,3,0,15,0,0,0,0,0,0,1,0
614855718638584_658684854255670,267,859,426,197,67,0,2,1,0,0,0,0
614855718638584_658221737635315,23,1,0,23,0,0,0,0,0,0,1,0
614855718638584_658207310970091,3,0,0,3,0,0,0,0,0,0,0,0
614855718638584_658205154303640,10,0,0,10,0,0,0,0,0,0,0,0
614855718638584_658203487637140,214,779,377,143,68,2,1,0,0,0,0,0
614855718638584_658194157638073,5,1,0,5,0,0,0,0,0,0,1,0
614855718638584_658183334305822,11,0,0,10,1,0,0,0,0,0,1,0
614855718638584_658150884309067,248,433,303,172,73,0,3,0,0,0,0,0
614855718638584_658044820986340,16,0,0,16,0,0,0,0,0,0,1,0
614855718638584_658026760988146,20,0,0,20,0,0,0,0,0,0,1,0
614855718638584_658014050989417,212,1006,496,178,32,1,0,0,1,0,0,0
614855718638584_657996410991181,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_657970644327091,13,0,0,13,0,0,0,0,0,0,0,0
614855718638584_657966710994151,282,1591,438,168,109,2,0,3,0,0,0,0
614855718638584_657326714391484,25,1,0,25,0,0,0,0,0,0,1,0
614855718638584_657315634392592,8,0,0,8,0,0,0,0,0,0,1,0
614855718638584_657306891060133,20,0,0,20,0,0,0,0,0,0,0,0
614855718638584_657304621060360,224,545,231,108,111,2,2,0,1,0,0,0
614855718638584_657291671061655,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_657284101062412,21,0,0,21,0,0,0,0,0,0,1,0
614855718638584_657271071063715,23,1,0,23,0,0,0,0,0,0,0,0
614855718638584_657268211064001,195,294,274,115,77,1,2,0,0,0,0,0
614855718638584_657148777742611,14,0,0,13,1,0,0,0,0,0,0,0
614855718638584_657139297743559,11,0,0,11,0,0,0,0,0,0,1,0
614855718638584_657136384410517,42,1,0,41,1,0,0,0,0,0,0,0
614855718638584_657135854410570,160,1183,217,81,79,0,0,0,0,0,0,0
614855718638584_657117717745717,9,0,0,9,0,0,0,0,0,0,1,0
614855718638584_657111107746378,31,0,0,31,0,0,0,0,0,0,1,0
614855718638584_657102341080588,182,1142,346,107,70,1,4,0,0,0,0,0
614855718638584_656591024465053,29,0,0,29,0,0,0,0,0,0,0,0
614855718638584_656590257798463,214,1550,388,157,56,1,0,0,0,0,0,0
614855718638584_656578067799682,10,1,0,10,0,0,0,0,0,0,1,0
614855718638584_656566677800821,159,175,233,122,36,0,1,0,0,0,0,0
614855718638584_656468967810592,22,1,0,21,1,0,0,0,0,0,1,0
614855718638584_656456294478526,14,0,0,14,0,0,0,0,0,0,1,0
614855718638584_656449171145905,16,1,1,16,0,0,0,0,0,0,1,0
614855718638584_656441167813372,13,0,0,13,0,0,0,0,0,0,0,0
614855718638584_656435104480645,135,214,159,91,42,1,1,0,0,0,0,0
614855718638584_656418144482341,8,0,0,8,0,0,0,0,0,0,1,0
614855718638584_656398754484280,233,1168,404,155,76,2,0,0,0,0,0,0
614855718638584_655918701198952,12,0,1,12,0,0,0,0,0,0,1,0
